phbarc;phprsu;phcolp;phcocp;phlebi;phlesu;phadul;phfpre;phcocs;tititu;tiauto;Mes;Año
101482332;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;13/11/2024;Q    ;Octubre : bass clarinet & band = clarinete bajo y banda /;Díaz, Nino (1963-);11;2024
101482331;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;13/11/2024;Q    ;Octubre : bass clarinet in B b. & piano = clarinete bajo en;Díaz, Nino (1963-);11;2024
101489066;BMM   ;;MA   ;;;;15/11/2024;Q    ;Fantasia on polish airs and other works for piano and orches;Chopin, Frédéric (1810-1849);11;2024
1300029855;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;18/11/2024;S    ;I'll close my eyes /;Raney, Doug (1956-2016);11;2024
1000003718;ATM   ;ATM  ;MOA  ;ATM   ;ATM   ;1;21/11/2024;T    ;Supuestos prácticos de tributación y recaudación local /;Ezcurra, Miguel.;11;2024
100775865;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;18/11/2024;S    ;24 grandes éxitos latinos [;Iglesias, Julio (1944-);11;2024
1401233513;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;18/11/2024;S    ;The twelve inch mixes /;Spandau Ballet.;11;2024
101489430;BMM   ;;MA   ;;;;18/11/2024;T    ;Strado & Varius en la trampa del cura pelirrojo /;Skala, Martina.;11;2024
101483750;BMM   ;;MA   ;;;;18/11/2024;T    ;Sonidos de vehículos : con 4 sonidos de vehículos /;Matthews, Derek.;11;2024
100071104;BMM   ;;MA   ;;;;19/11/2024;Q    ;Lecturas y dictados : nivel 3º : grado elemental (LOGSE) /;Maicas Carrasquer, Alejandro.;11;2024
100325743;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;20/11/2024;Q    ;25 lecciones progresivas de lectura de notas y de solfeo rít;Bourdeaux, Marie-Jeanne.;11;2024
101028387;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;20/11/2024;Q    ;Curso de pedalización : ejercicios y sugerencias con modelos;Molsen, Uli.;11;2024
1300029867;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;20/11/2024;S    ;Not For Nothin' /;Holland, Dave (1946-);11;2024
1401237406;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;20/11/2024;T    ;El piano : instrumento, historia y protagonistas / ;Benavides, Ana (1965-);11;2024
100782485;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;20/11/2024;S    ;Yo, minoria absoluta /;Extremoduro (Grupo musical);11;2024
30158;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;20/11/2024;S    ;Colorado [;Young, Neil (1945-);11;2024
101026973;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;21/11/2024;Q    ;"Symphony No. 94 in G Major : "" Surprise "" /";Haydn, Joseph (1732-1809);11;2024
101890976;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;22/11/2024;V    ;Luisa Fernanda [: zarzuela in three acts /;;11;2024
100111798;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;21/11/2024;Q    ;"Sinfonia Nº. 96 : ""The Miracle"" : D-Dur = D major : Hob. I/9";Haydn, Joseph (1732-1809);11;2024
101027902;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;19/11/2024;Q    ;Hal Leonard método para guitarra. Libro 2 /;Schmid, Will.;11;2024
100778782;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;19/11/2024;T    ;Manual del pianista /;Riemann, Hugo (1849-1919);11;2024
101488265;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;22/11/2024;Q    ;Favorite piano classics : 83 best-loved works /;;11;2024
100325900;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;25/11/2024;Q    ;Tratado de solfeo. volumen III : ejercicios, lecciones y ter;Barrio, Adelino (1933-);11;2024
100325900;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;27/11/2024;Q    ;Tratado de solfeo. volumen III : ejercicios, lecciones y ter;Barrio, Adelino (1933-);11;2024
1401232190;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;27/11/2024;S    ;Will Big Bands Ever Come Back? /;Ellington, Duke (1899-1974);11;2024
101488272;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;28/11/2024;Q    ;Favorite piano classics : 83 best-loved works /;;11;2024
101483755;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;28/11/2024;Q    ;Nocturnes : for piano /;Chopin, Frédéric (1810-1849);11;2024
1300029864;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;29/11/2024;S    ;Meeting the tenors /;Raney, Doug (1956-2016);11;2024
1300018152;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;14/11/2024;S    ;Symphony N.º 13 : Babi Yar /;Shostakovich, Dmitrîî Dmitrievich (1906-1975);11;2024
101485699;BMM   ;USU  ;OA   ;BMM   ;BMM   ;0;15/11/2024;V    ;Hedwig and the angry inch /;;11;2024
1401233393;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;18/11/2024;S    ;Cuttin' Loose /;Raney, Doug (1956-2016);11;2024
1401236977;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;18/11/2024;S    ;This Is Always /;Baker, Chet (1929-1988);11;2024
100781865;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;18/11/2024;S    ;The Immaculate Collection /;Madonna (1958-);11;2024
1300010408;BMM   ;;NP   ;;;;18/11/2024;Q    ;Zaubernacht : Kinderpantomime /;Weill, Kurt (1900-1950);11;2024
100067947;BMM   ;;NP   ;;;;18/11/2024;T    ;Música en Internet : todo un concierto de direcciones con su;García Díaz, Enrique.;11;2024
101890417;BMM   ;;MA   ;;;;19/11/2024;Q    ;Método Kodály de solfeo I /;Hegyi, Erzsébet.;11;2024
100072236;BMM   ;;MA   ;;;;19/11/2024;Q    ;Lenguaje Musical 2 : libro del profesor /;Araval.;11;2024
1300025757;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;19/11/2024;Q    ;La improvisación del blues al piano [;Richards, Tim.;11;2024
1401237376;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;20/11/2024;S    ;Gateway /;;11;2024
1300028197;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;20/11/2024;S    ;Hitchhicker [;Young, Neil (1945-);11;2024
291552;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;21/11/2024;Q    ;Piano para el pequeño principiante. Elemental B /;Bastien, James W.;11;2024
100782311;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;22/11/2024;S    ;Os sonhos mais lindos [;Regina, Elis.;11;2024
2076573;BTM   ;AYU  ;MT   ;BTM   ;BTM   ;1;22/11/2024;T    ;Principios de derecho administrativo general /;Santamaría Pastor, Juan Alfonso.;11;2024
101027823;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;19/11/2024;Q    ;Estudio técnico de la guitarra flamenca. Vol. 1 /;Granados, Manuel.;11;2024
101027893;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;19/11/2024;T    ;Hal Leonard método para guitarra. Libro 1 /;Schmid, Will.;11;2024
101027904;BMM   ;;MA   ;;;;20/11/2024;Q    ;Hal Leonard guitar method. Book 3 /;Schmid, Will.;11;2024
101029644;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;25/11/2024;Q    ;Tratado de entonación. 1º : complemento básico del solfeo :;Barrio, Adelino (1933-);11;2024
101029644;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;27/11/2024;Q    ;Tratado de entonación. 1º : complemento básico del solfeo :;Barrio, Adelino (1933-);11;2024
1401232625;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;29/11/2024;S    ;Raney'81 /;Raney, Jimmy (1927-);11;2024
1300025255;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;29/11/2024;Q    ;Berklee jazz drums [;Scheuerell, Casey (1954-);11;2024
1300029951;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;29/11/2024;S    ;Blues on a par /;Raney, Doug (1956-2016);11;2024
1300025006;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;18/11/2024;S    ;Rachmaninov #3 - Prokofiev #2 [;;11;2024
100767963;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;27/11/2024;S    ;Adios a la Bohemia /;Sorozábal, Pablo (1897-1988);11;2024
100051508;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;28/11/2024;Q    ;ERIC Clapton : Crossroads : vol. 1 /;;11;2024
100782526;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;9/10/2024;S    ;Six pieces, op. 21 The seasons, op. 37 b /;Chaikovskïi, Piotr Ilich (1840-1893);10;2024
101889105;BMM   ;;MA   ;;;;1/10/2024;Q    ;Cantemos con los niños : canciones que viven eternamente /;Castañeda, María Inés.;10;2024
100112007;BMM   ;;MA   ;;;;1/10/2024;Q    ;Tres odes d'Anacreont : per a veu i piano /;Carnicer, Ramón (1789-1855);10;2024
1401233469;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;1/10/2024;T    ;Prosa musical: vol. I Historia y crítica musical, vol. II Pe;Diego, Gerardo (1896-1987);10;2024
1800340461;BTM   ;AYU  ;MT   ;BTM   ;BTM   ;1;1/10/2024;T    ;Técnico/a de Administración General de Corporaciones Locales;Torres Fonseca, Teresa María.;10;2024
100326973;BMM   ;;MA   ;;;;1/10/2024;Q    ;Antologia /;Serrat, Joan Manuel (1943-);10;2024
1300027225;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;2/10/2024;T    ;Documentación musical /;Martí-Martinez, Cristina.;10;2024
101887561;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;2/10/2024;Q    ;Curso completo de guitarra clásica /;Braid, David.;10;2024
1300026341;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;2/10/2024;S    ;The great Plácido Domingo [;Domingo, Plácido (1941-);10;2024
101026294;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;1/10/2024;T    ;El ritmo musical : su origen, función y acentuación /;Lussy, Mathis.;10;2024
100767084;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;1/10/2024;T    ;El cine y la música /;Adorno, Theodor W. (1903-1969);10;2024
100779254;BMM   ;;MA   ;;;;1/10/2024;Q    ;Due serenate : partiture in facsimile /;Vivaldi, Antonio (1678-1741);10;2024
1300010003;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;2/10/2024;T    ;Oculta filosofía : de la simpatía y antipatía de las cosas,;Nieremberg, Juan Eusebio (S.I.), (1595-1658);10;2024
100777703;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;3/10/2024;Q    ;"Five great piano, ""Pathétique"", ""Moolight"", ""Waldstein"", ""Ap";Beethoven, Ludwig van (1770-1827);10;2024
100105201;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;3/10/2024;T    ;How musical is man? /;Blacking, John.;10;2024
1300027439;BMM   ;;MA   ;;;;1/10/2024;T    ;Verklärte Natch = Transfigured night : poem bay Richard Dehm;Schoenberg, Arnold (1874-1951);10;2024
30166;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;1/10/2024;S    ;God's problem child [;Nelson, Willie.;10;2024
1401236711;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;1/10/2024;S    ;Carryin´On With Johnny Cash & June Carter /;Cash, Johnny (1932-2003);10;2024
1300027186;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;2/10/2024;S    ;The book of elements. Vol I-V [;Dillon, James (1950-);10;2024
1300029979;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;2/10/2024;S    ;El maestro de la música: curso de audición de música clásica;;10;2024
30395;BMM   ;USU  ;MA   ;BMM   ;;1;3/10/2024;T    ;Historia de la música en España e Hispanoamérica. Volumen 6,;;10;2024
101487463;BMM   ;USU  ;MA   ;BMM   ;;1;3/10/2024;T    ;Ritmo latino : la música latina desde la bossa nova hasta la;Morales, Ed.;10;2024
100784920;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;3/10/2024;T    ;De Madonna al canto gregoriano : una muy breve introducción;Cook, Nicholas.;10;2024
100073613;BMM   ;USU  ;MA   ;BMM   ;;1;3/10/2024;T    ;Les chemins du baroque dans le Nouveau Monde : de la Terre d;Pacquier, Alain.;10;2024
100104146;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;3/10/2024;Q    ;La Derbouka : technique fondamentale et initiation aux rythm;Vigreux, Philippe.;10;2024
283482;BMM   ;USU  ;MA   ;BMM   ;;1;3/10/2024;T    ;América latina en su música /;;10;2024
1300019883;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;3/10/2024;T    ;Investigación cualitativa en educación musical /;;10;2024
100065837;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;3/10/2024;T    ;Sobre técnica pianística /;Colomer, Consuelo (1930-);10;2024
1000003769;ATM   ;AYU  ;MOA  ;ATM   ;ATM   ;1;3/10/2024;T    ;La afección de bienes en las Haciendas Locales /;Martínez de Trinchería, Sebastián.;10;2024
101028214;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;3/10/2024;Q    ;Antología de estudios para violín. Cuaderno III : grado medi;;10;2024
101889571;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;3/10/2024;Q    ;Sämtliche lieder. Band I : op 2 - 49 : für eine Singstimme u;Grieg, Edvard (1843-1907);10;2024
101895825;BMM   ;;NP   ;;;;3/10/2024;T    ;Ritmo latino : la música latina desde la bossa nova hasta la;Morales, Ed.;10;2024
101028753;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;3/10/2024;Q    ;Antología de estudios para violín. Cuaderno I : grado elemen;;10;2024
1300010052;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;3/10/2024;Q    ;Djembe & doundoun : estudios progresivos de percusión = prog;Urroz, Carlos.;10;2024
283387;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;3/10/2024;S    ;Lady Macbeth of Mtsensk /;Shostakovich, Dmitrîî Dmitrievich (1906-1975);10;2024
100777318;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;3/10/2024;Q    ;Piano jazz /;Sirimarco, Luis.;10;2024
1401233500;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;3/10/2024;T    ;Sinfonía para la ciudad de los muertos : Dmitri Shostakóvich;Anderson, M. T (1968-);10;2024
101890259;BMM   ;;MA   ;;;;3/10/2024;T    ;Lenguajes de la tradición popular : fiesta, canto, música y;;10;2024
100105338;BMM   ;;MA   ;;;;3/10/2024;T    ;Music of Latin America /;Slonimsky, Nicolas.;10;2024
100330831;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;3/10/2024;Q    ;Aida : opera in quattro atti /;Verdi, Giuseppe (1813-1901);10;2024
1300013343;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/10/2024;Q    ;El dúo de la africana : zarzuela en un acto /;Fernández Caballero, Manuel (1835-1906);10;2024
1300013344;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/10/2024;Q    ;Gigantes y cabezudos : zarzuela en un acto /;Fernández Caballero, Manuel (1835-1906);10;2024
100051689;BMM   ;;MA   ;;;;3/10/2024;T    ;Silvio Rodríguez : hay quien precisa /;Díaz, Clara.;10;2024
100776771;BMM   ;USU  ;MA   ;BMM   ;BMM   ;0;4/10/2024;Q    ;The Beatles complete : contains just about every song compos;The Beatles (Grupo musical);10;2024
1800340408;BTM   ;AYU  ;MT   ;BTM   ;BTM   ;1;7/10/2024;T    ;Cuestionarios de respuestas múltiples para técnico auxiliar;Peña Huertas, María José de la.;10;2024
101894257;BMM   ;;NP   ;;;;3/10/2024;T    ;Compositoras españolas : la creación musical femenina desde;;10;2024
1300029006;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;3/10/2024;T    ;Debussy : un pintor de sonidos /;Walsh, Stephen.;10;2024
100329357;BMM   ;;NP   ;;;;3/10/2024;T    ;La MÚSICA de Iberoamérica /;;10;2024
100351668;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;3/10/2024;Q    ;Aida : opera in quattro atti /;Verdi, Giuseppe (1813-1901);10;2024
1300025132;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/10/2024;T    ;Ejercicios de guitarra para dummies /;Philips, Mark.;10;2024
101025690;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/10/2024;T    ;Guitarra para todos /;Montarese, Massimo.;10;2024
1300024347;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;4/10/2024;T    ;El músico ciego /;Korolenko, Vladimir Galaktionovich (1853-1921);10;2024
100784052;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;4/10/2024;S    ;Two days at Newport : July 1963 [;Monroe, Bill (1911-);10;2024
1300026883;BMM   ;;MA   ;;;;3/10/2024;T    ;Cantos de guerra y paz : la música en las independencias ibe;;10;2024
101488717;BMM   ;;MA   ;;;;3/10/2024;T    ;Silvio Rodríguez : semblanza biográfica. Análisis literario;León, Néstor José (1946-);10;2024
100782054;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;4/10/2024;S    ;The very best of Kenny Rogers [;Rogers, Kenny (1938-);10;2024
100359486;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;7/10/2024;T    ;Diario /;Nijinski, Vatslav Fomitch (1890-1950);10;2024
1300013445;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;7/10/2024;S    ;Tchaikovsky : las obras maestras [;Chaikovskïi, Piotr Ilich (1840-1893);10;2024
100782577;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;7/10/2024;S    ;SATURDAY Night Fever : The Original Movie Sound Track [;;10;2024
1300029857;BMM   ;;MA   ;;;;3/10/2024;T    ;Historia de la música en España e Hispanoamérica. Volumen 8,;;10;2024
1401233458;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;7/10/2024;T    ;Cómo ser Mala /;Mala Rodríguez (1979-);10;2024
1300026680;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;7/10/2024;S    ;Liszt [;Liszt, Franz (1811-1886);10;2024
100766890;BMM   ;;MA   ;;;;3/10/2024;T    ;Canciones. volúmen II /;Iron Maiden (Grupo musical);10;2024
100775768;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;3/10/2024;Q    ;Marcha triunfal /;Verdi, Giuseppe (1813-1901);10;2024
100768532;BMM   ;;MA   ;;;;4/10/2024;Q    ;Romanzas y canciones. I : para soprano /;Guerrero, Jacinto (1895-1951);10;2024
1300013342;BMM   ;;MA   ;;;;4/10/2024;Q    ;La generala : opereta cómica en dos actos /;Vives, Amadeo (1871-1932);10;2024
1401233365;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;7/10/2024;S    ;The essential Johnny Cash /;Cash, Johnny (1932-2003);10;2024
1401237340;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;7/10/2024;T    ;The Black Holes /;González, Borja (1982-);10;2024
100351484;BMM   ;;MA   ;;;;8/10/2024;Q    ;Tosca : melodramma in tre atti di Luigi Illica, Giuseppe Gia;Puccini, Giacomo (1858-1924);10;2024
1300017979;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;9/10/2024;Q    ;Aprendiendo a tocar jazz, blues, funky, rock. 2 : nivel medi;García, Lolo músico.;10;2024
100768211;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;11/10/2024;Q    ;Eugene Onegin, op. 24, 1877-8 : lyric scenes : in three acts;Chaikovskïi, Piotr Ilich (1840-1893);10;2024
292713;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;8/10/2024;V    ;Clara [;;10;2024
1401237388;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;9/10/2024;S    ;Rites [;Garbarek, Jan.;10;2024
1000003805;ATM   ;ATH  ;MOA  ;ATM   ;ATM   ;1;11/10/2024;T    ;Supuestos prácticos de tributación y recaudación local /;Ezcurra, Miguel.;10;2024
1000003818;ATM   ;ATM  ;MOA  ;ATM   ;ATM   ;1;11/10/2024;T    ;La tokenización de la transmisión de inmuebles en el marco d;;10;2024
100072844;BMM   ;;MA   ;;;;8/10/2024;Q    ;Manon Lescaut : dramma lirico in quattro atti /;Puccini, Giacomo (1858-1924);10;2024
100356364;BMM   ;;MA   ;;;;8/10/2024;Q    ;Verdi : arie per soprano = arias for soprano [;Verdi, Giuseppe (1813-1901);10;2024
1401236644;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;9/10/2024;S    ;Eventry [;Garbarek, Jan.;10;2024
1401232079;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;9/10/2024;Q    ;Armoni jazz /;Flors, Daniel.;10;2024
101489986;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;11/10/2024;T    ;Previamente, la alegría : [ música y palabra ante sus límite;Liberman, Arnoldo (1933-);10;2024
101895261;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;11/10/2024;Q    ;La Valse : for two pianos : the composer's original version;Ravel, Maurice (1875-1937);10;2024
31609;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;8/10/2024;V    ;Amor inmortal [;;10;2024
1401237402;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;8/10/2024;T    ;My love story : la autobiografía definitiva /;Turner, Tina (1938-);10;2024
1300011388;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;11/10/2024;Q    ;Tonos a lo Divino y a lo Humano en el Madrid del Barroco /;;10;2024
1401236650;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;11/10/2024;S    ;Photo with blue sky, white cloud, wires, windows and a red r;Garbarek, Jan.;10;2024
101025294;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;11/10/2024;S    ;Puerto Rico [;;10;2024
100781339;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;11/10/2024;S    ;AMERICAN polka : old tunes & new sounds [;;10;2024
101029548;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;11/10/2024;V    ;Product Placement On Tour [;;10;2024
101485963;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;11/10/2024;V    ;Los productores = : (The producers) /;;10;2024
100103808;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;11/10/2024;Q    ;Waltzes and scherzos : the Paderewsky Edition /;Chopin, Frédéric (1810-1849);10;2024
100352034;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;11/10/2024;Q    ;Arded, corazón, arded : tonos humanos del barroco en la Pe;Caballero Fernández-Rufete, Carmelo.;10;2024
1300026733;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;8/10/2024;V    ;Tina : what's love got to do with it [;;10;2024
1300027252;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;8/10/2024;T    ;Mi historia : memorias del fundador de The Who : gracias os;Daltrey, Roger (1945-);10;2024
1401232290;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;11/10/2024;S    ;Keep It Simple /;Keb' Mo' (1951-);10;2024
1401233020;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;11/10/2024;S    ;Things About Comin' My Way: a tribute to the music of The Mi;;10;2024
100105191;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;11/10/2024;T    ;Traité historique et critique sur l'origine et les progrès d;Fournier, Pierre-Simon.;10;2024
100777763;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;14/10/2024;Q    ;Sonatas para piano. V.III, sonatas 16-23 /;Beethoven, Ludwig van (1770-1827);10;2024
101895956;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;11/10/2024;T    ;La edición crítica de música : historia, método, práctica /;Grier, James.;10;2024
100069665;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;11/10/2024;T    ;Tratado de iconografía /;Esteban Lorente, Juan Francisco.;10;2024
1401232008;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;14/10/2024;S    ;The complete sonatas for violin and piano /;Beethoven, Ludwig van (1770-1827);10;2024
100356365;BMM   ;;MA   ;;;;14/10/2024;Q    ;Verdi : arie per tenore = arias for tenor [;Verdi, Giuseppe (1813-1901);10;2024
100776899;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;14/10/2024;T    ;Método Armijo : juegos, cuentos y canciones para enseñar mús;Armijo Campos, Almudena.;10;2024
1000002722;ATM   ;ATM  ;MOA  ;ATM   ;ATM   ;1;15/10/2024;T    ;Las tercerías de dominio y de mejor derecho. : La traba de b;Vázquez Barros, Sergio.;10;2024
100072229;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;14/10/2024;Q    ;Lenguaje musical 2 : libro del alumno /;Sarget Ros, María Ángeles.;10;2024
100072231;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;14/10/2024;Q    ;Lenguaje musical 3 : libro del alumno /;Sarget Ros, María Ángeles.;10;2024
100072218;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;14/10/2024;Q    ;Lenguaje musical. 1 : guía didáctica para el profesor /;Sarget Ros, María Ángeles.;10;2024
100072227;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;14/10/2024;Q    ;Lenguaje musical 1 : libro del alumno /;Sarget Ros, María Ángeles.;10;2024
101887744;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;14/10/2024;Q    ;21 classic hits : playalong for violin [;;10;2024
101887834;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;14/10/2024;Q    ;Christmas : playalong duets for violin /;;10;2024
100072270;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;14/10/2024;Q    ;Dictado musical : manual para el profesor : nivel iniciación;Ortiga Belmonte, José.;10;2024
1300013010;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;15/10/2024;Q    ;Dúos para barítono y voz femenina [;Guerrero, Jacinto (1895-1951);10;2024
1300013011;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;15/10/2024;Q    ;Dúos cómicos [;Guerrero, Jacinto (1895-1951);10;2024
1000003718;ATM   ;AYU  ;MOA  ;ATM   ;ATM   ;1;16/10/2024;T    ;Supuestos prácticos de tributación y recaudación local /;Ezcurra, Miguel.;10;2024
101028333;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;16/10/2024;Q    ;Armonía. 2 /;Molina, Emilio (1951-);10;2024
1401236644;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;16/10/2024;S    ;Eventry [;Garbarek, Jan.;10;2024
1000003718;ATM   ;ATM  ;MOA  ;ATM   ;ATM   ;1;16/10/2024;T    ;Supuestos prácticos de tributación y recaudación local /;Ezcurra, Miguel.;10;2024
101894857;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;17/10/2024;T    ;Curso condensado de armonía tradicional. [Libro 1º] : curso;Hindemith, Paul (1895-1963);10;2024
101483439;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;21/10/2024;V    ;Celibidache conducts Prokofiev & Strauss [;;10;2024
101483440;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;21/10/2024;V    ;Celibidache conducts Bruckner : Symphony no. 9 [;;10;2024
101889145;BMM   ;;MA   ;;;;24/10/2024;Q    ;100 éxitos internacionales [;;10;2024
101889146;BMM   ;;MA   ;;;;24/10/2024;Q    ;100 éxitos de siempre. Vol. 2 [;;10;2024
1401237325;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;25/10/2024;T    ;Auambabuluba Balambambú : la edad de oro del rock and roll /;Cohn, Nik (1946-);10;2024
101028733;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;16/10/2024;T    ;Armonía tradicional. [libro 1º] : curso condensado con predo;Hindemith, Paul (1895-1963);10;2024
101029990;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;14/10/2024;Q    ;Abba : easy playalong for violin /;Abba (Grupo musical);10;2024
